id,entid,CaseType,EMPNUM,WOMEMPNUM,BUSST,islatest,profit_loss,revenue,sales_cost,sales_tax,sales_expense,G_expense,finance_expense,asset_devaluation_losses,fair_value_change,investment_income,operation_profit,non_operating_income,non_operating_expense,total_profit,assets,assets_re,payrol_expense,main_business_income,main_business_cost,other_business_income,other_operating_cost,retained_profits,income_tax_adjuste,incometax_actual,ENTTYPE,INDUSTRYPHY,REGCAPCUR,RECCAP,PARFORM,Unnamed: 0_y,NAME,industry_tax,registertype,economic_type,incometax_rate,collection_type,avg_EMPNUM,std_EMPNUM
858,184716972,4,0,0,0,1,1.104512921,-0.546610695,-0.576372603,-0.265214729,1.006347584,-0.121012431,0.310448408,1.272710552,2.305909704,0.673379971,0.447220835,0.295482768,1.599350641,-0.213804141,0.669450508,1.635496492,-1.154559811,0.428555076,-0.384343698,0.271208688,0.775952964,-1.190309152,0,1.202099182,3,11,1,0,0,11562,1,2,8,76,0.25,1,4,0
2059,773481184,4,3.5,7,1,1,0.113696842,1.011163729,0.250156123,0.479822895,0.133250744,-0.815534295,-0.563124067,-1.389893949,-0.046467971,0.116317373,0.458107556,0.769882692,0.66583676,0.276604773,7999999.554,7999999.55,-0.056295753,-0.840903121,0.740721624,-0.096112963,0.208138273,0.471280062,0,-0.260919664,3,9,1,1000,0,9885,6,2,8,56,0.25,0,2.333333333,2.309401077
446,852094752,4,5,4.666666667,1,1,-0.632976122,0.25180013,-0.29656248,-0.425593006,-0.309200333,-0.36505607,-0.435057307,0.369131571,-0.063341986,0.369400228,-0.08751282,0.035977492,0.941446184,-0.210690087,66666.90805,66667.29102,0.304092218,-0.033670491,-0.186575649,0.549645291,-1.639096608,0.3906323,0,-0.45106616,5,11,1,10,0,0,0,2,8,55,0.25,1,3,0
1829,1085632906,4,5.25,6.333333333,1,1,0.317699894,0.643567012,0.037920734,0.036899603,-0.098371307,3275.411697,782.462889,0.584697819,-0.329681347,-0.898861534,-4058.294253,-0.528470779,1.005163956,-4057.976857,2882150.159,2882150.094,0.744684276,0.735022179,-0.334157318,-0.224554428,-0.614866258,-1602.092001,-11420.15036,-0.304228193,3,11,1,1000,0,10339,2,2,8,50,0.25,0,2.333333333,0.577350269
2071,242119654,4,11,6.666666667,1,1,0.649515652,948209.57,166196.0034,29104.34485,-0.144361417,865802.2408,-1335.649325,-1.166096694,0.137288609,-1.402748183,51112.55845,667.9818449,236.4002728,51081.46311,1654783134,1654783134,271875.3059,583000.3518,0.493973066,0.268111401,0.358106334,330363.792,-180387.7846,13758.6407,7,9,1,200,0,10612,3,2,8,44,0.25,0,6,2
179,1113017293,4,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,1,50,0,4683,0,0,0,0,0,0,0,0
1780,1067569329,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,9,1,0,1,11207,4,0,0,0,0,0,0,0
2002,737891753,4,5.75,2.333333333,1,1,-0.377540834,19000.98058,5499.303442,-0.118383084,-0.655133046,61998.81983,999.2599577,-1.109385942,-0.517012345,-0.274386729,-49500.03379,1.324976875,1.406352724,-49501.96633,10000000.64,9999998.758,-1.421504939,19000.46167,5500.751994,-0.808198133,0.527383099,-49500.39933,0,-0.713515719,7,8,1,0,1,0,2,0,19,211,0.25,2,2,1.414213562
2043,1071445360,4,0,0,1,1,0.769054313,-0.067860712,-0.98431006,0.453839076,-0.232980822,64038.45588,143.8870616,-0.787762122,-0.170677144,-0.439213881,-64181.29519,60.87665476,234.7453669,-64327.10367,10733157.91,16065125.33,15000.14908,-0.068462506,-0.693750879,0.463165457,-0.056783886,0.21788732,-63133.58969,-0.344188623,3,10,1,1000,0,10393,3,2,8,49,0.25,0,2,1.414213562
1352,849285849,4,4.333333333,7,1,1,-1.362765777,0.497920157,-0.547931124,0.232155248,-0.375611128,0.259178964,-0.193299292,0.067025912,-0.786912453,0.734221828,-0.525072398,0.141344605,1.420823495,-0.302915638,-0.272919481,-0.331719494,-0.223463322,-0.162943222,0.926097373,-0.095465141,-0.089565371,1.269547138,0,0.0613537,3,11,1,0,0,0,0,0,8,211,0,2,3,0
1718,961213869,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,9,1,0,0,0,1,0,0,0,0,0,0,0
2178,60583737,4,8,10,1,1,0.045653384,-0.778628867,-2.357748594,-1.363894191,-0.354538829,0.503883514,-0.040181505,-0.154319014,0.532976884,-1.229814713,0.936452541,-0.656359604,0.229762078,-0.20409117,33333333.93,33333332.91,0.173536944,-0.548700462,-1.21102537,-0.044010678,0.160881562,0.664017449,0,0.210260821,3,10,1,0,1,0,2,0,8,192,0.25,2,1.666666667,0.577350269
486,831677751,4,0,0,0,1,-2.098143235,-1.225109624,0.838723698,-0.937459897,0.490968552,1.124747144,0.987675562,-0.857410118,0.906919555,-0.091720785,-0.075564976,-1.02920011,-0.9108266,1.208080982,0.812593936,-0.434511652,-0.096784612,-1.555861793,0.801671775,0.866089819,0.989654258,-1.897146788,0,-0.207580348,3,11,1,5000,0,4525,2,2,8,39,0.25,1,1,0
367,553787562,4,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,1,3,0,0,2,2,8,61,0.25,0,0,0
2040,664043828,4,6.5,0,1,1,0.702512752,0.73673316,-0.306493286,-0.369744217,1.113653868,167.0061941,-0.970424108,-0.690611736,-0.016250286,-0.17683398,-166.6837309,0.543979151,-0.152726269,-165.8234025,-0.065480958,-0.981144827,-0.151105892,-0.323628015,0.478329343,-0.051086065,-0.010766413,0.53824034,-499.5978809,-1.1061088,3,11,1,0,0,0,2,2,8,56,0.25,0,3,0
411,459215844,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,11,1,0,0,0,0,0,0,0,0,0,0,0
1972,980870345,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,9,1,0,1,0,2,0,0,0,0,0,0,0
1054,1082243975,4,0,0,0,1,0.030009724,0.908572756,-0.578603294,1.304677801,0.401168355,-1.212055441,-1.704096521,-0.961313779,-0.687795828,-0.947985351,0.944953022,-0.414223416,-1.348756737,-1.277563588,-0.893086744,0.655512226,0.797629257,0.464653438,-0.608387075,0.523771432,0.797248696,-1.310849423,0,0.864317807,17,11,0,0,0,0,1,0,8,222,0,2,7,0
1490,45358815,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,1,0,0,0,1,0,0,0,0,0,0,0
862,626617037,4,3.666666667,4.666666667,1,1,0.517921392,73569.32515,52675.18715,873.7954795,0.773896408,13548.43505,0.468412599,0.095812621,-0.015589961,-0.068591027,-201.9364439,0.198230378,0.338087004,-202.0474076,57333.15816,57333.32955,19800.22258,73569.71849,52674.53872,0.9527676,0.205895358,-245.3444513,-116.6216495,-2.695522922,5,11,1,0,0,4204,0,2,19,55,0.25,0,3,1.732050808
1690,67193838,4,259,146,1,1,0.582522567,298147166.1,191522000.4,9603811.831,-0.294158857,95697725.58,-0.387150982,61210372.85,-38.62559114,92077083.5,64089466.15,259395.9942,418384.2608,63930450.07,3876600000,3876600000,29311823.9,224121000.8,115160000.1,-0.024478895,0.397350685,42335799.79,64684100.53,17247583.91,14,9,1,36000,0,7781,10,2,9,36,0.25,0,219,40.85339643
863,137420711,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,1,0,0,11690,1,0,0,0,0,0,0,0
1595,587234785,4,6.2,5,1,1,-0.4063125,-0.395900068,-1.542417655,-0.136167109,-0.497417615,2001.059102,0.730553763,-1.967765404,0.975043558,0.250544045,-1999.037495,0.715996987,0.243356267,-1999.933116,2999.301208,2999.570322,0.452060645,0.578872769,-0.695767142,0.112372177,0.37480981,-2001.093065,0,1.100759042,5,11,1,0,0,6589,0,0,19,214,0.25,2,2,0
1147,1145175331,4,7,0,0,1,0.865223778,19403999.63,19276999.09,0,132043.5253,0,617.5600002,0,0,0,-5688.789558,0,0,-5689.62498,1788.44283,1788.783888,0,0,0,0,0,0,-5690.226378,0,5,11,1,0,0,0,0,2,8,27,0.25,0,2,0
473,850424865,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,9,1,0,0,0,0,0,0,0,0,0,0,0
1711,726133866,4,8.75,4.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,1,500,0,8340,0,2,19,74,0.25,1,0,0
643,455489186,4,0,0,0,1,1.572529525,-0.136265749,-1.390244294,-0.765209113,-0.245620253,0.19626366,-0.137391206,0.671955622,0.433900385,-1.266583348,-0.559182704,0.984921963,-0.283325859,-0.366238144,-0.659281521,-0.598383333,0.353214023,-1.271435001,-0.260256794,0.94073582,0.641688119,0.850595158,0,-1.78057244,3,10,1,0,0,0,0,0,8,192,0,2,8,0
1539,1043844531,4,2,3.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,11,1,0,0,0,0,0,0,0,0,0,0,0
1092,1159985852,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,1,0,0,0,0,0,0,0,0,0,0,0
204,774143406,4,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,1,200,0,847,0,2,8,42,0.25,0,0,0
175,1027686491,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,1,0,0,0,0,0,0,0,0,0,0,0
788,81824781,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,9,0,0,0,0,0,0,0,0,0,0,0,0
121,937101326,4,27.66666667,13.33333333,1,1,0.508825095,36543848.99,31912833.24,96429.07343,3662698.368,470542.6735,27683.90829,-0.202155081,-0.289329543,-0.701697657,373509.8821,4499.434349,60123.52385,316388.159,3366483.497,4717431.522,1597816.867,29036333.45,23240966.81,0.546686364,-0.469738986,457477.2643,260049.8681,246822.1004,0,5,1,50,0,5594,2,2,8,30,0.25,0,53,40.85339643
284,532580930,4,9.75,5,1,1,0.174144545,0.907234821,0.998046382,1.10426084,0.115826082,1.134451757,-0.068297539,0.240725723,-2.079825226,-0.0403039,-0.317121274,-0.351884861,-0.477626538,-0.401576501,6666699.991,6666700.139,0.83538222,-0.376708605,-0.547778833,1.447471306,0.019444438,-0.497351559,0,-0.753591809,3,11,1,1000,0,0,0,2,8,67,0.25,0,3,0
1762,449089289,4,5,2.666666667,1,1,0.584273233,-0.00874037,0.01639687,0.696834162,-0.030092,4982.893885,-0.75040185,0.137731784,0.407437635,0.460173303,-4981.758833,-0.517262791,0.511187068,-4981.859725,3366.140046,3365.856403,6000.122942,-0.226169244,-0.249633418,-0.189138157,-0.64738103,-6427.000168,-646.9390296,1.34377431,3,10,1,0,0,10043,3,2,8,76,0.25,0,1.333333333,0.577350269
1105,545311681,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,0,0,0,0,1,0,0,0,0,0,0,0
1314,676421585,4,0,0,0,1,-2.41751219,-1.376642657,-0.317356097,0.165142032,-0.1645394,0.077743337,-1.110589329,-1.472229787,1.689425896,0.353173306,0.54155921,-0.78997182,-0.69742929,0.339579476,-0.592085395,-0.945372002,1.464453953,0.801860906,-0.624623244,1.600914395,-0.186732287,1.704309135,0,0.467913504,3,11,1,0,0,0,1,0,8,206,0,2,3,0
1286,964475282,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,1,0,0,10481,3,0,0,0,0,0,0,0
1645,1024089624,4,22.25,18,1,1,0.745155343,1.1681705,0.213996375,0.252138245,0.994779324,0.067416293,-0.55304307,0.460761453,0.754133172,-0.145732554,-0.823649817,0.874148241,-0.090781667,0.836142661,-0.537387986,-1.216817242,0.071381956,0.27133104,0.058647016,0.641477415,0.159136637,-0.962821774,0,-0.585116617,51,11,0,0,0,6802,0,2,26,33,0.25,0,2,0
276,1001226199,4,6.666666667,3.333333333,1,1,0.528098172,13001.00317,0.064008791,-0.380648559,0.616358715,49745.71891,610.4332682,-0.286575135,-0.246697232,-0.391321737,-40704.94635,0.389456949,-0.134741022,-40704.9078,750199.781,750200.8115,9464.016533,12999.88808,-0.79166362,0.505949884,0.311202863,-49559.54142,-13228.36617,0.067358213,5,11,1,0,0,1012,0,2,19,55,0.25,0,1.5,0.577350269
694,473603328,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,1,50,0,2439,1,2,8,60,0.25,0,0,0
603,126406124,4,0,0,0,1,1.201070069,0.162700788,1.25109636,-2.36167649,0.955637314,0.140145405,-0.636238916,0.997808008,1.75321482,0.497265159,2.402657385,1.867314755,-1.618456157,0.021629318,-0.913179101,1.486133187,-1.780713506,-0.199888896,-0.721171842,-0.061905341,-0.677512435,1.35061347,0,0.419598691,22,11,1,0,0,5322,0,2,8,45,0.25,0,2,0
472,828334189,4,0,0,0,1,1.267891562,1.340278584,2175.631297,-1.412423773,-0.831583215,-1.653898803,0.838397763,-2.534824327,-0.444388373,-0.997239705,-2176.420384,-0.509681545,-1.33959302,-2175.353196,-0.595651055,2.883035347,0.46698561,-0.411295309,-0.741574227,-1.584916307,0.998735305,-0.789276718,-4352.521825,0.268936881,5,11,1,100,0,4637,0,2,19,23,0.25,0,7,0
1671,918361308,4,16.66666667,13.5,1,1,0.154339597,514267.5724,-0.551066328,3673.796168,415777.2506,196006.3373,363.2359663,-0.007149315,-0.517238183,-0.154300071,-101553.7334,1333.609978,1942.561912,-102162.5827,287600.4304,287599.3301,461269.187,514266.9813,-0.439071371,0.253923785,0.75699854,-102163.8195,0,-1.223031494,3,11,1,0,0,7714,2,0,8,172,0.25,2,11.5,9.192388155
458,832723135,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,1,0,0,11689,1,0,0,0,0,0,0,0
835,269208216,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,1,0,0,0,0,0,0,0,0,0,0,0
464,103499258,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,1,0,0,12042,1,0,0,0,0,0,0,0
1646,919000691,4,7.666666667,6.333333333,1,1,1.038739025,136530.9858,27554.21824,0.020550648,-0.433895066,19290.27842,-0.372303141,0.835447652,-0.250157288,0.905555245,-6441.897521,1121.945371,0.664159374,43558.39255,106866.7267,106866.4301,15998.96306,100666.4176,25667.5742,1.070171779,-1.27104363,61247.69184,-10276.19845,259.9673828,3,5,1,0,0,6481,0,2,19,23,0.25,0,2.333333333,0.577350269
1174,813963206,4,0,0,0,1,-1.55342401,-1.970539383,1.292751766,2.456256921,-0.215474001,-0.767204635,1.251705977,-0.625738733,-0.819027389,-0.672870107,1.045735006,-0.578352023,-1.815762942,-0.363446785,-0.701514172,0.914625529,-0.703661879,-0.018722698,0.467778059,0.305049778,1.374466483,1.707460696,0,0.987392301,17,11,0,0,0,0,0,0,8,222,0.25,2,2,0
1334,1233351534,4,7,3.333333333,1,1,0.582150143,-0.373524806,0.504256398,-0.032681402,-0.03053172,-1.020219423,0.058554303,0.712336386,-1.014015687,0.319884841,0.143803351,-0.440574709,-0.098880542,-1.003307412,0.709516207,0.096831803,1.005944328,-0.500481696,-0.153284219,-0.582721775,-0.492828253,-0.105515553,0,-0.384293653,3,11,1,0,0,5101,3,0,8,206,0.25,2,3,0
749,856131192,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,1,0,0,0,1,0,0,0,0,0,0,0
1305,1049675770,4,8.75,8.666666667,1,1,-0.058361465,-0.308347551,1.303855882,1.303805886,-0.473103958,0.046110761,-0.071651976,2.297504965,1.580484029,-1.302826556,1.983257987,-1.944522981,-0.339902717,-0.898439985,1.639606864,0.276084453,0.741901094,1.800648552,0.18971566,-1.321767904,-1.847653138,-0.54953546,0,-0.806549566,16,9,0,0,0,1827,1,0,6,178,0.25,2,3,0
287,1034982777,4,6,0,1,1,0.020455394,0.383697544,-0.175344328,0.923813166,1.066466486,-0.098155181,-0.182593776,0.458680808,0.278075185,-0.313292815,0.348884785,-1.642502539,0.32274774,0.547693471,334.4365938,333.9676719,1.600301648,0.648606892,-0.344326398,-0.1367625,-0.758308319,0.090096067,0,0.64801014,3,12,1,1000,0,1029,0,2,8,55,0.25,0,3,1
850,255617404,4,0,0,0,1,0.108394333,-0.68360423,0.551401118,-0.329495783,-2.995088206,0.191265664,-0.21269313,-1.490122888,-2.711674837,0.659540246,1.937948892,0.739865105,-1.174273039,0.263955246,0.817664783,4.489480976,0.911874414,-0.864009095,1.011057177,0.647099693,-0.95946351,0.999130556,0,-0.537147696,17,11,0,0,0,0,1,2,19,55,0.25,0,2.5,0.707106781
496,226791803,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,1,10,0,0,1,0,0,0,0,0,0,0
164,423791386,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,1,11000,0,3889,0,2,8,67,0.25,1,0,0
1937,423005894,4,8,0,1,1,-0.119669619,0.193192958,-0.891288763,2.399223598,-0.899987072,-0.728633496,0.367364578,0.442609766,-1.158189272,-1.115885067,-0.434455872,1.187902237,-1.474164369,-0.351476985,-0.54636757,0.804796446,0.774077436,0.032978093,-0.973575608,-0.202586517,-0.543595619,0.729443443,0,-0.040251355,3,9,1,1000,1,10794,3,0,8,222,0,2,0,0
2337,928615169,2,0,0,0,1,-0.980854959,-1.362462411,-0.866861346,-0.692016513,-0.011754211,-1.079616058,-0.081209263,0.017480691,0.798669904,0.331086063,-1.436472661,-0.139344258,-0.132435736,0.341386987,25000000.03,2500000000,0.178049284,-0.869437735,0.720966514,-0.80944466,0.990501703,-0.738324429,0,1.601144117,3,9,1,5000,0,5510,0,2,19,66,0.25,0,4,1.414213562
599,1003813239,4,0,0,0,1,-3.64733558,-1.55966851,1.12279763,0.252910612,0.996396431,-1.30537013,1.376577163,-0.388576029,0.619854017,-0.368461438,-0.701650752,1.904070822,-1.033191842,-0.56777646,-0.062549829,-0.302083638,-0.419984158,0.938526575,-0.114885303,0.633923486,-0.010729859,-0.455740332,0,0.237019337,3,11,1,10,0,4997,1,2,8,68,0.25,0,1,0
820,535903987,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,1,0,0,0,0,0,0,0,0,0,0,0
1387,64302585,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,1,0,0,0,0,0,0,0,0,0,0,0
1612,173254885,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,17,0,0,0,11537,0,0,0,0,0,0,0,0
2251,902504771,4,15.66666667,13.5,1,1,0.200102328,1.033043757,0.129379768,0.348177935,115332.6676,97665.68354,332.7712445,0.662604033,0.677201465,-0.646356641,-213000.599,-0.626177078,0.223728582,-212999.7109,16728999.43,16728999.91,73000.44578,0.052469695,0.275653766,1.05387174,-0.050607391,-212999.3318,0,-1.035565513,5,11,1,5000,0,5509,0,0,19,206,0.25,2,1,0
766,1051752215,4,8,0,1,1,-1.690857486,0.182313161,-1.408788928,-1.319144992,1.292125178,-0.082398944,0.920911834,0.920937432,1.487576777,1.890974637,-0.199509489,-0.717355192,-0.368626906,0.66030347,99998.85249,99999.36075,-0.90591564,1.114554696,-0.252036762,-1.207523363,0.193727171,-0.929724626,0,0.51608802,5,11,1,10,0,3102,1,0,19,211,0,2,3,0
1831,969953269,4,0,0,0,1,-0.295533488,-1.380009659,0.352050729,-0.226870197,0.232529354,-0.60005883,-0.758315349,0.251370277,1.551664216,1.468275473,-1.39712835,1.245281163,-1.179836823,-0.619953656,0.890056222,0.08243058,-2.214392638,0.530237989,0.311393336,-1.577300914,-1.262235712,1.764408104,0,-0.604360507,3,11,1,0,0,0,0,0,8,192,0,2,3,0
2217,1001486243,4,0,0,0,1,-0.727566012,0.951930831,0.000414784,-0.10682217,-0.586526436,0.132852901,-0.085943341,-0.391568616,-0.841054988,0.56953578,0.105508797,-1.548867004,1.484197584,1.089126744,0.011895903,-0.723744259,0.920686774,1.050996699,0.299225506,0.32310588,-0.369283487,0.242957747,0,-1.249475396,3,11,1,0,1,0,3,0,8,192,0,2,5,0
1676,648226901,4,8.333333333,5.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,11,1,600,0,7708,5,0,0,0,0,0,0,0
1360,517353431,4,0,0,0,1,0.679946175,0.923642206,1.115640411,0.473253923,2.283791603,0.02971881,1.149268529,1.657514798,0.296458648,1.668737428,0.060113539,-0.882507015,-0.523482109,-0.375154645,0.097188496,-0.01126992,1.135285739,1.963040478,0.500760862,-1.011416605,-1.051919085,0.377917485,0,-0.337364582,8,11,1,0,0,0,1,0,8,211,0,2,3,0
231,971092189,4,19.33333333,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,9,0,0,0,762,3,0,0,0,0,0,0,0
1682,772043264,4,11,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,9,0,0,0,7423,2,0,0,0,0,0,0,0
1875,1196771758,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,1,2000,0,10396,9,0,0,0,0,0,0,0
637,170154605,4,9,2,1,1,0.962866306,-0.062444826,0.274097155,-0.624608776,-1.063093767,0.171102931,-0.266024754,-0.583448532,0.199391145,-0.281702705,-0.120402002,0.405356026,0.552273815,-0.675830591,666732.8542,666734.0675,0.091740715,-0.187157187,0.749548894,0.125105028,0.316661362,0.234768976,0,1.030756444,5,11,1,0,0,3196,1,2,8,55,0.25,0,4.333333333,1.527525232
730,889215358,4,0,0,0,1,-0.911266584,3.182217103,0.226037097,-0.131594838,-0.053442798,-0.312841829,1.938442304,0.482158149,-0.128021773,0.982931691,-1.955099013,-1.283333621,0.22625323,-0.279801501,15001.81736,15001.51827,1.971421332,-1.626564457,0.042375577,0.078610131,-0.635328116,1.309576919,0,1.911468941,3,11,1,3,0,2884,1,2,8,65,0.25,0,1,0
523,966456960,4,0,0,0,1,1.243130659,-1.607240209,0.085018778,0.701777141,0.39407333,1.56742663,1.139590887,-0.386928354,-0.180839639,-0.008541521,-0.241709766,0.101563346,0.861193901,-0.511383023,-2.033425941,0.333425951,1.437956622,-1.447007991,-0.060230546,-0.543971474,-1.372861421,0.348719357,0,-0.64256674,5,11,1,0,0,0,1,0,8,210,0,2,3,0
1041,750392117,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,1,50,0,0,0,0,0,0,0,0,0,0
325,417928253,4,35.5,0,1,1,1.594435039,0.339569515,0.843896803,1.961191074,-0.175054749,-0.375531686,-1.998851951,-0.631420525,0.922784736,0.543891402,-1.097229276,0.20073045,1.633190632,-0.847476351,10009998.38,10010002.21,0.905759847,0.256212969,0.497659053,-1.391249145,-1.587935329,-0.503385075,0,-1.0106149,3,11,1,1000,0,3070,2,0,8,222,0,2,1,0
1533,87341364,4,13.33333333,5.666666667,1,1,-0.119812901,0.052850973,-1.243072429,37.11356373,0.33345388,151933.1678,-155.2553497,1.226147253,-0.183736215,0.363815452,-151832.6533,1.215511113,0.398888726,-151832.6155,5170277.357,7338139.665,-1.049562558,-0.016900793,1.068502256,-0.890862267,-0.28960159,-0.164646596,-243721.0331,37.98141801,3,10,1,1000,0,6550,0,2,19,73,0.25,0,3.666666667,0.577350269
375,1050159128,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,1,5,0,0,1,2,8,70,0.25,0,0,0
545,603286004,4,0,0,0,1,0.78552228,-1.015146946,-0.193911824,0.528794077,-0.237267414,-0.541639181,-1.906309218,1.094795665,1.509988756,0.3020049,1.729027726,0.457108499,-0.340118312,1.171582907,2.858583683,2.933278,0.310399919,0.59336822,-0.073801079,-0.557023167,0.544199219,0.791958905,0,1.098967188,5,11,1,0,0,4882,1,2,8,55,0.25,0,2.5,0.707106781
1291,83973512,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,1,0,0,0,0,0,0,0,0,0,0,0
2034,162072306,4,13,4.666666667,1,1,-0.167117252,0.344550299,0.167609485,-0.158343468,-0.140323064,-0.219861353,-1.449863327,0.195647109,0.024808223,0.351163126,-2.081099737,0.547855998,0.008684854,0.534376894,40004000000,80000000000,0.089639501,0.243190276,-0.117705458,-0.867648228,-1.303861711,0.80503775,0,-0.733383851,3,9,1,1000,0,9508,5,2,8,68,0.25,0,2.5,1
298,647570801,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,11,0,0,0,0,6,0,0,0,0,0,0,0
1698,288764483,4,18.8,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,6,0,0,0,7595,5,0,0,0,0,0,0,0
240,1007251516,4,63.33333333,25,1,1,0.844859124,70814333.79,59688667.14,258450.1023,880503.9881,2193633.452,6893827.331,-1.397583961,-0.304592558,3572333.086,-2307938.054,7178150.056,-0.657533653,2477489.851,345738666.2,345738666.9,253666.2756,5662000.211,0.042839802,5662000.288,1.174815574,2226080.315,2322733.436,657406.2741,7,11,1,21998.4,0,656,6,2,1,56,0.25,0,25.66666667,22.05296654
100,165029844,4,0,0,0,1,-0.477213684,0.389796533,-1.128749621,-0.698263276,233246.9277,-1.704602989,28.29004087,0.461871079,1.047603352,-0.275372398,-233275.8014,-2.198298173,-0.614723268,-233276.6013,65050266.17,65050267.04,-0.000466475,0.250446965,0.782459882,-0.216424034,-0.156529875,1.163239952,-466552.2437,0.176716159,3,11,1,9999,0,5450,1,2,19,76,0.25,0,4.5,2.121320344
1712,1144820702,4,30,8.5,1,1,-0.074074707,19034199.87,12927690.48,316985.2216,1226944.282,5236337.051,-244666.8828,-0.902770487,0.75266209,4374.920124,2584131.592,1983750.096,9459.408484,3902069.373,348208599.3,348208600.1,1578729.754,11759334.17,7500332.064,-0.367238485,0.160853844,1392976.767,6019115.628,1021009.598,0,11,1,10000,0,7925,2,2,8,36,0.25,0,13,12.12435565
282,748718009,4,8,7.333333333,1,1,-0.426335453,1.321493879,-0.944645016,-0.487712283,1156.467806,44667.04779,-1486.259099,1.508554219,0.033884492,-0.168291895,-44337.01442,-0.611347191,-0.299120877,-44336.7258,117623332.8,117623332.6,-0.65702633,0.782186638,-0.939140447,0.618569891,-1.364262868,-44337.1381,0,-1.101035419,3,9,1,0,0,973,0,2,19,56,0.25,0,3,1.732050808
